x,Curve1,Curve2,Curve3,Curve4
39.8366,-0.94859,0.4894,-0.9161,0.70617
40.0028,-0.98388,0.38794,-0.9691,0.60812
40.2063,-1.01014,0.3064,-1.00561,0.41916
40.2496,-1.01438,0.28521,-1.01027,0.17579
40.3305,-1.02133,0.23196,-1.01622,0.1245
40.3433,-1.02233,0.22069,-1.01682,0.11781
40.4961,-1.03237,-0.01763,-1.01657,0.03636
40.619,-1.03895,-0.07378,-1.00497,-0.06049
40.6284,-1.03944,-0.07754,-1.00357,-0.0714
40.6602,-1.04109,-0.09225,-0.99831,-0.11746
40.6644,-1.04132,-0.09444,-0.99753,-0.12544
40.703,-1.04341,-0.11643,-0.98971,-0.32338
40.7889,-1.04903,-0.18369,-0.96703,-0.74771
40.8244,-1.05244,-0.41448,-0.95534,-0.84377
40.8263,-1.05266,-0.41697,-0.95469,-0.84513
40.8327,-1.05348,-0.42464,-0.95239,-0.84914
40.9941,-0.93951,-0.52981,-0.87769,-0.88497
41.0349,-0.89121,-0.55489,-0.85253,-0.89406
41.0725,-0.84777,-0.58543,-0.82655,-0.90285
41.0739,-0.84617,-0.58704,-0.82552,-0.90318
41.2766,-0.61846,-0.85541,-0.61037,-0.94981
41.361,-0.52423,-0.89741,-0.42539,-0.96675
41.5144,-0.35186,-0.96846,0.05112,-0.99065
41.7199,-0.11111,-1.01331,0.39291,-1.00066
41.7697,-0.04613,-1.01096,0.45654,-0.99722
41.8405,0.05115,-0.99698,0.53905,-0.98662
41.8918,0.02639,-0.97848,0.59344,-0.97447
42.0028,0.12605,-0.91532,0.69688,-0.93424
42.0374,0.34761,-0.89058,0.72512,-0.91749
42.1596,0.73761,-0.79133,0.80899,-0.84071
42.2967,0.82201,-0.67104,0.87671,-0.71635
42.4581,0.85102,-0.55409,0.92918,-0.52999
42.4983,0.85358,-0.539,0.93897,-0.49792
42.6871,0.86232,-0.53219,0.9748,-0.3792
42.6882,0.86247,-0.53185,0.97498,-0.37847
42.7831,0.8972,-0.44797,0.98925,-0.31432
42.903,0.97796,-0.20541,1.00419,-0.21707
42.9315,0.9873,-0.13929,1.00715,-0.19008
43.1825,1.01495,0.35707,1.02023,0.11164
43.2653,1.01306,0.43406,1.01763,0.23227
43.4614,0.9893,0.4841,0.98736,0.465
43.4667,0.9882,0.48457,0.98584,0.46942
43.5431,0.96865,0.49815,0.95764,0.5315
43.5885,0.953,0.51935,0.93467,0.56759
43.8691,0.74523,0.98116,0.66784,0.80461
43.8709,0.74292,0.98451,0.66564,0.80643
43.9129,0.68163,1.05415,0.61385,0.85347
43.9136,0.68048,1.05514,0.61299,0.8543
44.038,0.40084,1.11559,0.46535,0.92691
44.0718,0.33899,1.08727,0.42677,0.92996
44.1549,0.2021,0.96925,0.33425,0.93127
44.2455,0.04516,0.87316,0.23734,0.92838
44.3596,-0.14707,0.84393,0.12115,0.9215
44.367,-0.15409,0.845,0.11382,0.92095
44.4928,-0.22314,0.89329,-0.00626,0.91
44.7376,-0.27079,1.02599,-0.24808,0.87864
44.8209,-0.2813,1.05693,-0.4228,0.86387
44.928,-0.29501,1.06864,-0.5275,0.83965
45.0121,-0.30893,1.04494,-0.59877,0.81279
45.0644,-0.32293,1.01513,-0.64444,0.78775
45.0664,-0.32367,1.01379,-0.64621,0.78658
45.0677,-0.32418,1.01288,-0.64742,0.78577
45.178,-0.70985,0.9168,-0.74748,0.532
45.2729,-0.78468,0.81153,-0.81615,0.42735
45.3801,-0.83921,0.70051,-0.86652,0.35111
45.3961,-0.84514,0.68858,-0.87203,0.34043
45.5068,-0.87541,0.64964,-0.90061,0.2637
45.6667,-0.90127,0.57573,-0.9256,0.10674
45.6818,-0.90321,0.55724,-0.92738,0.08806
45.7541,-0.9118,0.44089,-0.93505,-0.0046
45.917,-0.92629,0.01414,-0.94901,-0.19921
45.9588,-0.92873,-0.09194,-0.95238,-0.24779
45.9676,-0.92917,-0.0913,-0.9531,-0.258
46.0017,-0.93058,-0.09005,-0.95591,-0.29787
46.2487,-0.92336,-0.10424,-0.94806,-0.54121
46.334,-0.90938,-0.11924,-0.91142,-0.59492
46.3668,-0.90121,-0.12934,-0.88912,-0.61423
46.3685,-0.90075,-0.13001,-0.88786,-0.6152
46.4149,-0.88569,-0.44209,-0.84697,-0.64246
46.4527,-0.87016,-0.55367,-0.80574,-0.6653
46.577,-0.79494,-0.77201,-0.63163,-0.75959
46.5772,-0.79485,-0.77207,-0.63143,-0.75972
46.739,-0.65349,-0.82772,-0.36118,-0.93999
46.8163,-0.58529,-0.8485,-0.23538,-0.96963
46.8238,-0.57873,-0.85039,-0.22389,-0.97173
47.098,-0.29749,-0.90792,0.12034,-1.00736
47.1022,-0.29151,-0.90863,0.12602,-1.00746
47.2587,-0.02125,-0.93142,0.34501,-1.00309
47.3533,0.09938,-0.94047,0.41449,-0.99176
47.3832,0.12661,-0.94225,0.43341,-0.98657
47.5976,0.25217,-0.92203,0.56536,-0.91549
47.6231,0.2633,-0.91148,0.58218,-0.90087
47.7188,0.30227,-0.80315,0.64862,-0.82618
47.8379,0.34972,-0.49112,0.73235,-0.67497
47.8699,0.36379,-0.48181,0.75395,-0.6216
48,0.45636,-0.48091,0.83364,-0.3975
48.0311,0.55102,-0.48173,0.85039,-0.35777
48.1092,0.77509,-0.47886,0.888,-0.28283
48.1103,0.77567,-0.47874,0.8885,-0.28192
48.2855,0.81099,-0.41619,0.95071,-0.17236
48.3235,0.81481,-0.38567,0.9608,-0.14786
48.484,0.84038,-0.18937,0.99086,0.10801
48.5171,0.8506,-0.13974,0.9944,0.42612
48.5622,0.86979,-0.07206,0.99751,0.43251
48.6479,0.9218,0.02066,0.99697,0.45673
48.6787,0.94303,-0.0156,0.99414,0.46682
48.7313,0.97663,-0.1603,0.98474,0.48509
48.8416,1.01288,0.29338,0.93692,0.52717
48.9276,1.00362,0.57607,0.86871,0.56343
49.0119,0.97377,0.30151,0.78435,0.60259
49.0893,0.93189,0.67119,0.70089,0.64309
49.1295,0.90443,0.75706,0.657,0.66683
49.1709,0.87098,0.79309,0.61168,0.69466
49.2103,0.83195,0.80427,0.56857,0.72701
49.3354,0.55115,0.79639,0.43194,0.88516
49.4536,0.37962,0.80667,0.30445,0.95054
49.4957,0.34778,0.82574,0.25975,0.96238
49.5006,0.34524,0.82868,0.25457,0.96359
49.6642,0.2891,0.99145,0.08695,0.99302
49.7074,0.24935,1.04469,0.04573,0.99838
49.8994,0.01247,1.20644,-0.10061,1.01399
49.9533,-0.07905,1.18426,-0.15906,1.01609
49.9541,-0.08074,1.18359,-0.16017,1.01611
49.9964,-0.30993,1.13792,-0.22207,1.01698
50.121,-0.54081,0.95511,-0.42503,1.01417
50.1868,-0.69809,0.87736,-0.53079,1.00678
50.1884,-0.6994,0.87571,-0.53337,1.00648
50.2042,-0.70929,0.86076,-0.55772,1.00315
50.244,-0.723,0.82936,-0.61568,0.98736
50.2702,-0.72852,0.81334,-0.65014,0.68011
50.3539,-0.74124,0.78159,-0.73263,0.60118
50.4902,-0.77166,0.76363,-0.80003,0.47294
50.5314,-0.78929,0.76214,-0.81534,0.43365
50.8178,-0.92139,0.73892,-0.90805,0.14605
50.8827,-0.93421,0.70732,-0.92341,0.07248
50.8893,-0.93522,0.70233,-0.92481,0.06458
51.0512,-0.94805,0.17068,-0.94937,-0.21647
51.0553,-0.9481,0.15741,-0.94971,-0.22246
51.1035,-0.94772,0.07821,-0.95256,-0.28261
51.2159,-0.93915,0.01469,-0.95041,-0.40046
51.2589,-0.93238,-0.20996,-0.94641,-0.44602
51.3017,-0.92303,-0.4034,-0.94077,-0.49579
51.3026,-0.92279,-0.40806,-0.94062,-0.497
51.3476,-0.90886,-0.64247,-0.9329,-0.56429
51.3871,-0.8913,-0.78405,-0.92469,-0.64098
51.4255,-0.86688,-0.55315,-0.91544,-0.70111
51.427,-0.8657,-0.55429,-0.91505,-0.70292
51.5489,-0.66547,-0.81536,-0.87772,-0.78416
51.674,-0.44674,-0.94002,-0.82783,-0.82233
51.7093,-0.4096,-0.95828,-0.81175,-0.83023
51.754,-0.37118,-0.9749,-0.79025,-0.83909
51.7953,-0.34077,-0.9857,-0.76917,-0.84641
51.9928,-0.22236,-1.00251,-0.64692,-0.87275
52.1939,0.45299,-0.99278,-0.44881,-0.88673
52.2297,0.52649,-0.9903,-0.39502,-0.88777
52.2788,0.5544,-0.98714,-0.29721,-0.88838
52.3545,0.56621,-0.98386,0.12016,-0.88727
52.3674,0.56685,-0.98363,0.20931,-0.88681
52.4383,0.56819,-0.98459,0.05226,-0.88265
52.6513,0.6044,-0.99193,0.48872,-0.84632
52.6771,0.62014,-0.98903,0.54372,-0.83805
52.6779,0.62069,-0.98891,0.54526,-0.83779
52.815,0.80962,-0.91494,0.72506,-0.76905
53.0391,1.09444,-0.49735,0.8256,-0.52527
53.0551,1.10239,-0.47186,0.83047,-0.50281
53.0576,1.10353,-0.46981,0.83121,-0.49933
53.0825,1.11358,-0.69166,0.83859,-0.46468
53.0956,1.11799,-0.66017,0.84239,-0.4469
53.2165,1.13884,-0.31584,0.87527,-0.29653
53.498,1.10761,0.45918,0.93734,0.05861
53.5341,1.09794,0.52039,0.94367,0.11246
53.5377,1.0969,0.16469,0.94428,0.11801
53.6919,1.03835,0.47629,0.96568,0.3696
53.819,0.92653,0.63773,0.97426,0.5641
53.8208,0.92387,0.63958,0.97431,0.56528
53.899,0.8325,0.70763,0.97305,0.5041
53.9371,0.80247,0.73423,0.96973,0.57534
53.9388,0.80124,0.73534,0.96952,0.57858
54.0211,0.74916,0.78198,0.95283,0.73261
54.305,0.59445,0.87926,0.6558,0.86992
54.3072,0.59322,0.87976,0.65151,0.87021
54.513,0.45809,0.91452,0.31756,0.89538
54.5566,0.40414,0.91929,0.26473,0.89993
54.5969,0.09987,0.923,0.22097,0.9038
54.804,-0.09726,0.93232,0.04425,0.91668
54.8342,-0.12227,0.93238,0.02086,0.91734
54.967,-0.23506,0.92662,-0.09101,0.91512
55.092,-0.35932,0.89902,-0.24702,0.90247
55.1608,-0.44629,0.86801,-0.33447,0.88873
55.2146,-0.51775,0.83781,-0.39051,0.873
55.2983,-0.60891,0.78671,-0.4625,0.83769
55.325,-0.63075,0.77018,-0.4833,0.82329
55.5852,-0.75865,0.6105,-0.665,0.60418
55.6946,-0.79272,0.54322,-0.73768,0.50189
55.7073,-0.7967,0.53538,-0.74616,0.4913
55.8716,-0.8647,0.43335,-0.85291,0.37299
56.1044,-0.99169,0.28353,-0.96,0.22098
56.2284,-1.01944,0.1942,-0.97871,0.12129
56.24,-1.02067,0.18469,-0.97883,0.10976
56.2803,-1.0234,0.14794,-0.97699,0.06471
56.3514,-1.02272,0.04642,-0.96548,-0.04224
56.4361,-1.01313,-0.08116,-0.94004,-0.26558
56.5197,-0.99395,-0.17641,-0.90454,-0.46526
56.5578,-0.98171,-0.20941,-0.88532,-0.51737
56.685,-0.92252,-0.28029,-0.80923,-0.68365
56.8037,-0.83393,-0.33419,-0.72287,-0.83405
56.8884,-0.74095,-0.42457,-0.65243,-0.89801
56.8893,-0.73979,-0.42604,-0.65165,-0.89853
56.9276,-0.68571,-0.49642,-0.61723,-0.91872
56.9319,-0.67908,-0.5046,-0.61323,-0.92076
57.0115,-0.53801,-0.7273,-0.53529,-0.95113
57.1365,-0.25886,-0.99562,-0.39568,-0.97924
57.2513,-0.00947,-1.02657,-0.25926,-0.98966
57.3291,0.10269,-1.03671,-0.17225,-0.98977
57.5438,0.16394,-1.04162,0.03732,-0.96437
57.6145,0.15452,-1.03754,0.09648,-0.94836
57.7359,0.18385,-1.02427,0.1913,-0.91358
57.8296,0.44577,-1.00803,0.28089,-0.88128
57.8965,0.65481,-0.99257,0.421,-0.85542
57.9732,0.77536,-0.97066,0.90151,-0.82292
57.9744,0.7767,-0.97026,0.90268,-0.82235
58.2338,0.89716,-0.86085,1.0037,-0.67725
58.3572,0.91598,-0.78956,1.01594,-0.4755
58.3944,0.92071,-0.76614,1.01741,-0.43386
58.5188,0.94295,-0.64602,1.01644,-0.34031
58.5433,0.95149,-0.58933,1.01529,-0.32402
58.5986,0.99132,-0.47128,1.01166,-0.28796
58.7045,1.13247,-0.3536,1.00097,-0.21908
58.7596,1.12153,-0.27158,0.99359,-0.18217
58.8283,1.09634,-0.15053,0.98272,-0.13355
58.9204,1.05515,0.0246,0.96541,-0.05939
58.9996,1.01685,-0.03378,0.94828,0.02391
59.0017,1.01582,-0.03443,0.9478,0.02653
59.1612,0.93722,0.03784,0.90756,0.31505
59.2367,0.90164,0.09878,0.88607,0.42069
59.3658,0.84662,0.24018,0.8459,0.53177
59.4042,0.83131,0.47108,0.83309,0.55674
59.4844,0.7995,0.54898,0.80504,0.60213
59.6463,0.71447,0.66364,0.74239,0.67712
59.6872,0.67277,0.69576,0.72502,0.69405
59.8079,0.50517,0.85177,0.66865,0.74116
59.8115,0.50232,0.8549,0.66683,0.7425
59.8508,0.47902,0.88212,0.64585,0.75716
59.9755,0.44882,0.9405,0.55435,0.80229
60.0513,0.44248,0.97036,0.20093,0.82908
60.0974,0.43995,0.98839,0.17315,0.84527
60.1339,0.43798,1.00303,0.1535,0.85805
