x,Curve1,Curve2,Curve3,Curve4
38.5739,-0.22871,-0.88514,-0.30997,-0.84951
38.8499,-0.19787,-1.27878,-0.17908,-0.93325
38.9163,-0.11964,-1.29853,-0.13849,-0.94381
38.9664,-0.03454,-1.29084,-0.09584,-0.9484
38.9966,0.02248,-1.27854,-0.04898,-0.94953
39.0083,0.04501,-1.27252,0.26389,-0.94961
39.1237,0.25854,-1.18467,0.37146,-0.93898
39.3817,0.49991,-0.93339,0.52124,-0.83962
39.3958,0.5048,-0.92335,0.53238,-0.83122
39.4364,0.51564,-0.89956,0.75789,-0.80542
39.4726,0.52165,-0.88451,0.80916,-0.78052
39.4988,0.52416,-0.87697,0.83815,-0.76156
39.652,0.52205,-0.83672,0.94968,-0.63338
39.6937,0.51959,-0.50383,0.96881,-0.5929
39.8095,0.51499,-0.37551,1.00394,-0.4716
39.8877,0.51665,-0.33737,1.0148,-0.38664
40.0115,0.53244,-0.27357,1.01371,-0.24816
40.1208,0.56305,-0.22684,0.99608,-0.11722
40.1698,0.58141,-0.21266,0.98346,-0.05204
40.2738,0.62883,-0.20848,0.94811,0.10128
40.3158,0.65118,-0.22323,0.93101,0.162
40.5142,0.7902,-0.40476,0.83356,0.38546
40.541,0.81934,-0.42322,0.81862,0.40696
40.6264,0.90393,-0.43074,0.76863,0.4627
40.6697,0.90834,-0.40449,0.74206,0.48416
40.774,0.9081,-0.23528,0.67481,0.5262
40.9336,0.89629,0.35534,0.5645,0.5926
41.052,0.87864,0.49363,0.47742,0.6775
41.089,0.87064,0.5218,0.44943,0.72048
41.169,0.84396,0.61911,0.3876,0.83482
41.2438,0.62383,0.69501,0.32831,0.92509
41.3998,0.47619,0.79028,0.20027,1.00238
41.4323,0.45189,0.80314,0.17283,1.00493
41.4403,0.44589,0.80605,0.16604,1.00505
41.5494,0.3554,0.83851,0.07134,0.99198
41.6624,0.10306,0.86193,-0.03581,0.95984
41.7369,-0.14928,0.87316,-0.12877,0.93201
41.7748,-0.29835,0.87773,-0.20297,0.91624
41.8884,-0.39088,0.88687,-0.41281,0.86367
42.002,-0.40361,0.88837,-0.57879,0.80415
42.0929,-0.40294,0.88162,-0.68528,0.75196
42.2833,-0.39961,0.50242,-0.85444,0.62929
42.2837,-0.39962,0.5005,-0.85475,0.629
42.3586,-0.40596,0.45748,-0.90649,0.57446
42.3838,-0.41104,0.46687,-0.92238,0.55499
42.3887,-0.41232,0.46907,-0.9254,0.55112
42.6171,-0.65391,0.60763,-1.0221,0.32108
42.6642,-0.69035,0.63613,-1.02987,0.24275
42.7772,-0.7524,0.6922,-1.03233,-0.00423
42.8224,-0.7717,0.70451,-1.02746,-0.0609
42.999,-0.82842,0.55805,-0.98139,-0.24047
43.0515,-0.84053,0.47365,-0.9606,-0.28829
43.0824,-0.8467,0.4405,-0.94715,-0.31561
43.1157,-0.85252,0.4124,-0.93174,-0.34438
43.2801,-0.8679,0.24817,-0.84432,-0.48614
43.3155,-0.86829,-0.06324,-0.82331,-0.51929
43.3493,-0.86773,-0.07058,-0.80268,-0.55183
43.6163,-0.83636,-0.06725,-0.61797,-0.79255
43.6618,-0.82756,-0.10616,-0.58235,-0.82509
43.7717,-0.80162,-0.6699,-0.48922,-0.89082
43.8511,-0.77667,-0.72706,-0.41219,-0.92643
43.8845,-0.76402,-0.73461,-0.37487,-0.93835
44.0084,-0.70113,-0.74066,-0.0578,-0.96803
44.0796,-0.6484,-0.74947,0.04574,-0.97654
44.1169,-0.61377,-0.77189,0.08295,-0.97887
44.1897,-0.53156,-1.20142,0.14599,-0.97951
44.2802,-0.40809,-1.27516,0.21604,-0.97341
44.3916,-0.25643,-1.3097,0.29805,-0.9551
44.5392,-0.13138,-1.3103,0.41195,-0.90608
44.5857,-0.0685,-1.30121,0.45294,-0.87926
44.5907,-0.05708,-1.29994,0.45768,-0.87572
44.7283,0.23386,-1.23895,0.59763,-0.70656
44.7425,0.24293,-1.2289,0.6114,-0.68917
44.7723,0.2561,-1.20494,0.639,-0.65908
44.9011,0.27389,-1.05404,0.74228,-0.57312
45.0789,0.27831,-0.82013,0.85514,-0.47376
45.1281,0.29129,-0.831,0.88132,-0.44163
45.1597,0.3144,-0.86529,0.897,-0.41743
45.2455,0.50606,-1.04932,0.93462,-0.32015
45.2684,0.51931,-1.11541,0.94338,-0.28284
45.3546,0.53364,-1.30634,0.97108,-0.14359
45.3815,0.53492,-1.35164,0.97783,-0.11436
45.5152,0.55978,-1.56961,0.99564,-0.00286
45.5579,0.59689,-1.63239,0.99468,0.03219
45.6262,0.68535,-1.71461,0.98505,0.09804
45.6471,0.70606,-1.72746,0.98011,0.12281
45.7269,0.75223,-1.42678,0.95291,0.25066
45.7479,0.75845,-1.40462,0.94361,0.29758
45.7835,0.7655,-1.38115,0.9259,0.40947
45.9786,0.77134,-1.30835,0.78987,0.69405
46.0368,0.76893,-1.24957,0.73949,0.73571
46.0409,0.76874,-1.24012,0.73588,0.73851
46.0939,0.76628,-0.79562,0.68869,0.77352
46.287,0.76925,-0.77577,0.5321,0.88273
46.3108,0.77479,-0.75559,0.51391,0.89427
46.361,0.801,-0.66583,0.47395,0.91724
46.5081,0.93568,-0.28845,0.33382,0.97263
46.5199,0.94108,-0.27766,0.32099,0.97626
46.6281,0.97528,-0.24099,0.19478,1.00311
46.8551,1.01037,-0.19178,-0.11695,1.01262
46.8667,1.01135,-0.17802,-0.13555,1.01091
46.9314,1.01557,-0.00532,-0.2562,0.9965
46.9747,1.01711,0.2485,-0.41137,0.98225
47.0442,1.01713,0.25562,-0.52465,0.95178
47.129,1.01174,0.29684,-0.59413,0.90243
47.1359,1.01093,0.30451,-0.59903,0.89789
47.4425,0.84988,0.88137,-0.77275,0.63406
47.4428,0.84967,0.8821,-0.7729,0.63375
47.5802,0.76673,1.04049,-0.83064,0.49954
47.5983,0.7558,1.04856,-0.83736,0.48228
47.7073,0.67397,1.10069,-0.8738,0.38279
47.748,0.61904,1.12007,-0.88581,0.34818
47.7839,0.35059,1.13667,-0.89573,0.31882
48.0148,0.31302,1.21366,-0.94719,0.14816
48.0618,-0.03303,1.20431,-0.9555,0.1161
48.0879,-0.08428,0.97737,-0.95989,0.09859
48.0981,-0.09317,0.98417,-0.96158,0.09173
48.1179,-0.10319,0.99968,-0.96482,0.07862
48.3881,-0.11997,1.2553,-0.86278,-0.10008
48.3951,-0.12721,1.26177,-0.85807,-0.10498
48.5066,-0.52988,1.35804,-0.78432,-0.18887
48.5099,-0.53222,1.36064,-0.78218,-0.19163
48.7188,-0.53349,1.47819,-0.6449,-0.54587
48.7374,-0.53013,1.47955,-0.63264,-0.58356
48.8531,-0.84924,1.38609,-0.55628,-0.74629
48.9826,-0.97779,0.91982,-0.47014,-0.85705
49.0027,-0.98622,0.8657,-0.45664,-0.86978
49.124,-1.01884,0.65951,-0.37413,-0.92599
49.2723,-1.03817,0.55793,-0.26333,-0.95398
49.2868,-1.03938,0.56012,-0.2501,-0.9546
49.3272,-1.04223,0.69829,-0.20333,-0.95462
49.3573,-1.04392,0.54707,-0.11102,-0.95314
49.4012,-1.04582,0.45811,0.12648,-0.94898
49.4766,-1.04767,0.39368,0.24336,-0.93707
49.6695,-1.04594,0.3078,0.3677,-0.88499
49.7448,-1.04321,0.14137,0.40337,-0.85788
49.8633,-1.03692,0.13478,0.46889,-0.80867
49.9423,-1.03146,0.13265,0.6783,-0.77172
50.0137,-1.02566,0.10917,0.73753,-0.73538
50.1216,-1.01531,-0.14818,0.80727,-0.67471
50.1264,-1.0148,-0.17538,0.81005,-0.67181
50.2728,-0.99684,-0.30874,0.88437,-0.5689
50.3178,-0.99001,-0.31496,0.90351,-0.52538
50.3939,-0.97556,-0.32237,0.93193,-0.40623
50.55,-0.89338,-0.33628,0.97336,-0.1646
50.6203,-0.85722,-0.34431,0.98304,-0.09709
50.638,-0.85027,-0.34666,0.9844,-0.08174
50.8215,-0.79213,-0.38422,0.96979,0.07166
50.9325,-0.76177,-0.43303,0.93532,0.17709
51.0452,-0.73247,-0.55047,0.88131,0.30067
51.0468,-0.73207,-0.55114,0.88044,0.30252
51.094,-0.72008,-0.7212,0.85247,0.36162
51.1593,-0.70367,-0.84643,0.80949,0.45422
51.2515,-0.68073,-0.89229,0.74285,0.59092
51.289,-0.67143,-0.89592,0.71496,0.64084
51.3895,-0.64641,-0.90547,0.63963,0.75264
51.4263,-0.63717,-1.08265,0.61199,0.78564
51.4691,-0.62627,-1.10715,0.5798,0.81951
51.6339,-0.5817,-1.14619,0.45831,0.91362
51.6769,-0.5688,-1.15231,0.42751,0.9308
51.849,-0.50137,-1.17388,0.30115,0.97828
51.8941,-0.4759,-1.18017,0.26459,0.98615
51.9774,-0.4238,-1.19379,0.18452,0.99622
52.0906,-0.36648,-1.2198,-0.04098,1.00069
52.1942,-0.34235,-1.27049,-0.16796,0.99481
52.2031,-0.34163,-1.28241,-0.17801,0.99381
52.2317,-0.34066,-1.36714,-0.21117,0.99005
52.2806,-0.34239,-1.3502,-0.2772,0.98146
52.3699,-0.35093,-1.31296,-0.46009,0.95771
52.4323,-0.3568,-1.28845,-0.55101,0.93369
52.5795,-0.34085,-1.24361,-0.68456,0.8511
52.5882,-0.33624,-1.24174,-0.69123,0.84507
52.7831,-0.06776,-1.22002,-0.82629,0.68018
52.8141,-0.05308,-1.2187,-0.84628,0.64985
52.8664,-0.04039,-1.21672,-0.87943,0.59802
53.0029,-0.03303,-1.20599,-0.95555,0.4707
53.1303,-0.01404,-1.17279,-1.00383,0.35447
53.1338,-0.01215,-1.17155,-1.0048,0.35107
53.2476,0.19,-1.12926,-1.02636,0.23018
53.2744,0.20293,-1.1203,-1.02879,0.1973
53.3121,0.21171,-1.10932,-1.03069,0.14532
53.3617,0.21647,-1.09798,-1.03085,0.05041
53.436,0.21985,-1.08485,-1.02683,-0.21804
53.5173,0.23835,-1.07164,-1.01717,-0.2882
53.5575,0.41553,-1.06383,-1.01042,-0.31532
53.6203,0.43834,-1.04487,-0.99704,-0.35382
53.8143,0.46422,-0.96905,-0.92136,-0.46246
53.8187,0.46574,-0.969,-0.91834,-0.46498
53.8277,0.46925,-0.969,-0.91169,-0.47018
53.8523,0.48242,-0.96968,-0.88904,-0.48479
53.9322,0.59167,-0.97602,-0.66363,-0.53696
53.9445,0.61959,-0.9773,-0.64118,-0.5458
53.9827,0.58738,-0.98149,-0.58978,-0.57449
54.1242,0.65384,-0.99728,-0.45664,-0.69046
54.1372,0.66256,-0.99859,-0.44574,-0.70127
54.204,0.70711,-1.00447,-0.38978,-0.75537
54.5065,0.86928,-0.98573,-0.12784,-0.93241
54.5148,0.87257,-0.98254,-0.12129,-0.93532
54.699,0.92755,-0.67026,0.01985,-0.9696
54.7019,0.92815,-0.66356,0.02219,-0.96967
54.7172,0.93107,-0.63928,0.03445,-0.96975
54.8638,0.94775,-0.5929,0.17941,-0.95254
54.895,0.94911,-0.583,0.25503,-0.94529
54.9046,0.9494,-0.57883,0.41565,-0.94283
55.1279,0.94265,-0.35211,0.62769,-0.85775
55.2148,0.93493,-0.20575,0.68413,-0.80954
55.285,0.92744,-0.06754,0.72818,-0.76113
55.3171,0.92378,-0.01034,0.7478,-0.7333
55.3966,0.91442,0.02845,0.79488,-0.45947
55.4013,0.91387,0.02912,0.79758,-0.45159
55.4867,0.9043,0.03831,0.84498,-0.33325
55.6713,0.88985,0.10431,0.93437,-0.13359
55.7516,0.88587,0.46405,0.96621,-0.06183
55.8697,0.87822,0.73789,1.00261,0.0185
55.9013,0.87371,0.55875,1.00981,0.02917
55.9094,0.87212,0.49764,1.01145,0.03014
55.9376,0.86452,0.34169,1.01646,0.02277
55.9812,0.84385,0.28152,1.02187,0.01615
55.9883,0.83924,0.28522,1.02246,0.04202
56.0971,0.75175,0.49197,1.02016,0.33523
56.101,0.74864,0.50149,1.01967,0.34277
56.2948,0.60885,0.899,0.95994,0.5608
56.4065,0.52317,0.98921,0.89526,0.62991
56.4076,0.52226,0.9896,0.89457,0.63056
56.4823,0.39969,1.00378,0.84176,0.68266
56.5628,0.28991,1.00026,0.7809,0.74209
56.5962,0.24937,0.99765,0.75609,0.76506
56.6803,0.11507,1.00105,0.69548,0.81817
56.71,0.0346,1.00904,0.6745,0.83554
56.7178,0.00884,1.01181,0.66903,0.83998
56.8608,-0.28216,1.10982,0.56317,0.91517
56.907,-0.29384,1.16175,0.52322,0.93662
56.9523,-0.29367,1.23194,0.47837,0.95619
56.9911,-0.29042,1.26953,0.43528,0.97176
57.1352,-0.29574,1.23134,0.25478,1.01853
57.2065,-0.33045,1.21092,0.16741,1.03411
57.2867,-0.41266,1.18388,-0.20085,1.04412
57.3226,-0.46115,1.16971,-0.2499,1.04553
57.3745,-0.53705,1.14608,-0.29279,1.04356
57.4119,-0.59239,1.12587,-0.31826,1.0387
57.5871,-0.79216,0.97767,-0.42581,0.97015
57.6418,-0.82388,0.88838,-0.46346,0.93322
57.7051,-0.84596,0.67365,-0.75434,0.88184
57.7165,-0.84865,0.65751,-0.76426,0.87168
57.7411,-0.85337,0.62852,-0.78141,0.84892
57.947,-0.85658,0.45244,-0.86576,0.63606
58.0598,-0.84745,0.36225,-0.89742,0.53367
58.1641,-0.84043,0.27277,-0.92187,0.45123
58.329,-0.83823,0.14902,-0.95238,0.31394
58.404,-0.84025,0.1153,-0.96297,0.23336
58.6329,-0.85478,0.06659,-0.97995,-0.08334
58.6627,-0.85743,0.05589,-0.97998,-0.12814
58.7872,-0.87005,-0.02964,-0.97253,-0.28885
58.856,-0.87795,-0.11824,-0.96242,-0.35242
58.9762,-0.89223,-0.33313,-0.93231,-0.4323
59.0527,-0.89837,-0.46988,-0.90323,-0.4702
59.0931,-0.89836,-0.26585,-0.8842,-0.48805
59.2028,-0.85645,-0.39232,-0.81736,-0.53256
59.2807,-0.70461,-0.50471,-0.75443,-0.56265
59.3594,-0.57724,-0.60972,-0.67709,-0.59328
59.3971,-0.54871,-0.6524,-0.63524,-0.60846
59.5527,-0.49099,-0.74432,-0.46984,-0.67999
59.5889,-0.48088,-0.7529,-0.4411,-0.70071
59.6302,-0.46446,-0.7646,-0.41149,-0.72801
59.6656,-0.33008,-0.78124,-0.38732,-0.75565
59.67,-0.31949,-0.78399,-0.38432,-0.75944
59.8245,-0.15988,-0.95218,-0.25505,-0.97742
59.8264,-0.15828,-0.95476,-0.25178,-0.98168
59.8553,-0.13387,-0.99386,-0.00533,-1.04968
59.8642,-0.12618,-1.00577,0.00329,-1.07105
59.8938,-0.09915,-1.0443,0.02652,-1.13864
59.9808,0.00269,-1.1396,0.07746,-1.27919
59.9815,0.00368,-1.14028,0.07785,-1.28005
60.0844,0.11993,-1.22684,0.14025,-1.37415
