x,Curve1,Curve2,Curve3,Curve4
45.2434,0.9567,0.23885,0.98687,0.13431
45.2621,0.9485,0.24742,0.98587,0.14639
45.4066,0.87322,0.28264,0.96289,0.214
45.5117,0.81071,0.33196,0.92763,0.27993
45.5525,0.78558,0.39954,0.91001,0.33196
45.6465,0.7268,0.78969,0.86181,0.6572
45.6867,0.70154,0.96452,0.83811,0.77113
45.8166,0.62171,1.04948,0.7499,0.87892
45.9283,0.55882,1.05905,0.65979,0.9063
46.0871,0.50515,1.06371,0.50456,0.93033
46.0955,0.81443,1.06413,0.49524,0.93151
46.0987,0.80871,1.06429,0.49166,0.93196
46.2842,0.42056,1.10092,0.25773,0.95728
46.3075,0.36751,1.11753,0.22571,0.96022
46.3997,0.14523,1.50722,0.09524,0.97089
46.4787,-0.08247,1.56597,-0.02499,0.97865
46.5488,-0.50309,1.59591,-0.1442,0.98421
46.5966,-0.51124,1.60971,-0.2433,0.98717
46.7515,-0.51391,1.62601,-0.54639,0.99096
46.8736,-0.55258,1.60745,-0.60561,0.98562
46.9462,-0.88041,1.57814,-0.63385,0.97754
46.9964,-0.92479,1.5451,-0.6527,0.96907
47.0117,-0.93234,1.53196,-0.65843,0.96594
47.239,-0.98371,0.89485,-0.75497,0.87911
47.2751,-0.9894,0.85233,-0.77526,0.85601
47.4316,-1.01649,0.83553,-0.89797,0.69277
47.4753,-1.02524,0.79655,-0.93698,0.59175
47.4807,-1.02634,0.78969,-0.94155,0.56977
47.5459,-1.03986,0.67289,-0.98877,0.18969
47.6353,-1.05781,0.45423,-1.02268,0.14544
47.7885,-1.0828,0.11546,-1.02084,0.09844
48.0303,-1.09355,0.01649,-0.95223,-0.02528
48.0689,-1.09067,-0.09604,-0.93715,-0.06392
48.1393,-1.0813,-0.47216,-0.90751,-0.17078
48.1855,-1.07198,-0.27423,-0.88678,-0.28009
48.2512,-1.05379,-0.48953,-0.85567,-0.56757
48.2573,-1.05181,-0.50051,-0.85272,-0.41175
48.2633,-1.04976,-0.51067,-0.84975,-0.41031
48.3,-1.03613,-0.55876,-0.83146,-0.45266
48.3695,-1.00412,-0.61334,-0.79555,-0.57898
48.5367,-0.89072,-0.68783,-0.70217,-0.84948
48.6617,-0.77511,-0.75052,-0.62567,-0.95394
48.6972,-0.73786,-0.94227,-0.60265,-0.96998
48.9146,-0.47411,-0.98217,-0.44124,-0.98889
48.9406,-0.43914,-0.98404,-0.41703,-0.98557
49.1255,-0.18144,-0.99322,-0.12806,-0.94577
49.127,-0.17938,-0.99329,-0.12577,-0.94534
49.2256,-0.05365,-0.99794,0.00297,-0.91458
49.3778,0.10309,-1.01634,0.17711,-0.85834
49.464,0.24875,-1.05543,0.27629,-0.82318
49.475,0.269,-1.06419,0.28969,-0.81856
49.5082,0.32829,-1.09691,0.33196,-0.80447
49.5487,0.39381,-1.14297,0.38611,-0.78693
49.6744,0.54447,-1.19384,0.51753,-0.72992
49.7586,0.61649,-1.14838,0.58461,-0.68906
49.835,0.67079,-1.07216,0.64306,-0.64963
49.8842,0.74021,-1.01065,0.68083,-0.62272
49.972,0.96907,-0.88689,0.75014,-0.57092
50.0912,1.03167,-0.7028,0.85773,-0.4875
50.1373,1.04574,-0.62915,0.91497,-0.44742
50.2598,1.07049,-0.43188,1.06186,-0.2583
50.3098,1.07681,-0.35317,1.07873,-0.10103
50.4297,1.08553,-0.18763,1.09558,0.0079
50.4607,1.08651,-0.17085,1.09629,0.02543
50.4643,1.0866,-0.55546,1.09629,0.02747
50.5179,1.08715,-0.5574,1.0943,0.05979
50.7172,1.07952,-0.10722,1.0545,0.24726
50.7271,1.07878,-0.05368,1.05111,0.25773
50.7485,1.0771,0.09771,1.0433,0.28
50.8637,1.06536,0.78351,0.98968,0.40313
50.9375,1.05528,0.72436,0.9464,0.49897
51.0673,1.03088,0.505,0.85629,0.77732
51.1146,1.01856,0.41854,0.81967,0.88578
51.2169,0.97277,0.28247,0.73483,0.9596
51.2356,0.95688,0.29986,0.71863,0.96907
51.2762,0.89744,0.96289,0.68275,0.98804
51.3085,0.8243,1.03051,0.65361,1.00186
51.3129,0.81443,1.03564,0.64964,1.00364
51.5633,0.36066,1.03093,0.39221,1.07943
51.5849,0.32577,1.03504,0.36427,1.08363
51.6643,0.20078,1.1117,0.24536,1.09576
51.7697,0.04217,1.12371,0.04375,1.10333
51.9319,-0.17881,1.09147,-0.2499,1.09278
51.936,-0.18382,1.09036,-0.25567,1.09211
51.9774,-0.23093,1.0788,-0.30859,1.08414
52.1794,-0.29897,1.01289,-0.49369,1.01716
52.2939,-0.34285,0.96995,-0.58351,0.96111
52.4968,-0.47056,0.88247,-0.76365,0.83457
52.5755,-0.52999,0.83842,-0.84175,0.77732
52.5806,-0.53402,0.8349,-0.84706,0.77347
52.6119,-0.55906,0.8083,-0.88041,0.74951
52.6551,-0.59462,0.70928,-0.92582,0.71256
52.7328,-0.66147,0.61095,-0.95417,0.56701
52.8543,-0.77434,0.49143,-0.96082,0.32541
52.8928,-0.81283,0.45567,-0.96173,0.25874
52.9664,-0.89293,0.38724,-0.96277,0.16495
52.9718,-0.89931,0.38217,-0.96281,0.16436
53.0174,-0.96082,0.33784,-0.96293,0.22315
53.0517,-1.05542,0.30103,-0.96277,0.12342
53.1239,-1.06007,0.16656,-0.96166,-0.03918
53.1288,-1.05997,0.14021,-0.96155,-0.0472
53.137,-1.05979,0.05849,-0.96134,-0.05972
53.2034,-1.05803,-0.1134,-0.95914,-0.13319
53.3208,-1.05249,-0.18406,-0.95251,-0.29278
53.3898,-1.04742,-0.21084,-0.94668,-0.7567
53.4775,-1.03864,-0.24551,-0.93665,-0.52784
53.4851,-1.03775,-0.24948,-0.93562,-0.53135
53.523,-1.03291,-0.35464,-0.93005,-0.56905
53.6416,-1.01325,-0.49072,-0.90668,-0.75144
53.6712,-1.00704,-0.52212,-0.89897,-0.79701
53.7985,-0.97216,-0.7134,-0.85297,-0.95668
53.8319,-0.96004,-0.77733,-0.8366,-0.98557
53.8739,-0.94227,-0.86221,-0.81285,-1.01311
53.9527,-0.89833,-0.97235,-0.75704,-1.04311
53.9545,-0.8971,-0.9732,-0.75553,-1.04353
54.1706,-0.67228,-1.13837,-0.52165,-1.03933
54.2741,-0.52374,-1.09625,-0.38966,-1.01849
54.2773,-0.51927,-1.09691,-0.38548,-1.0178
54.3358,-0.44124,-1.12186,-0.30694,-1.00518
54.4024,-0.36202,-1.15541,-0.21123,-0.99175
54.5106,-0.24525,-1.20336,-0.00825,-0.97352
54.561,-0.19335,-1.22011,0.34433,-0.96602
54.7632,0.01916,-1.21443,0.58752,-0.93604
54.8401,0.11546,-1.14601,0.64923,-0.92189
54.9716,0.45567,-0.84854,0.73697,-0.88474
55.0173,0.5002,-0.67287,0.76307,-0.86186
55.0208,0.50203,-0.65981,0.76495,-0.85964
55.0231,0.50319,-0.65155,0.76618,-0.85812
55.1479,0.54298,-0.55876,0.827,-0.54705
55.1482,0.54307,-0.55843,0.82715,-0.54639
55.2601,0.5732,-0.41821,0.87173,-0.41429
55.4413,0.62712,-0.17469,0.92758,-0.26186
55.5277,0.65198,-0.08247,0.94778,-0.13552
55.5684,0.66308,-0.05413,0.9559,-0.08247
55.7604,0.70615,-0.01974,0.98144,0.04494
55.7742,0.70844,-0.00825,0.98241,0.06302
55.7762,0.70876,-0.00632,0.98254,0.06598
55.9086,0.72155,0.20646,0.98428,0.43711
55.9163,0.72165,0.22198,0.98391,0.45433
56.0316,0.71095,0.46186,0.97055,0.62645
56.1616,0.662,0.64489,0.93211,0.74639
56.3266,0.51117,0.72291,0.82062,0.85473
56.3578,0.46804,0.73203,0.78601,0.87079
56.3651,0.45732,0.73402,0.77716,0.87433
56.5336,0.16109,0.77318,0.49067,0.93814
56.6388,-0.00734,0.79366,0.30722,0.96177
56.67,-0.04536,0.79942,0.2676,0.96685
56.9982,-0.20376,0.85625,0.03505,0.98772
57.0323,-0.21237,0.86215,0.01204,0.98778
57.0649,-0.2215,0.8679,-0.01138,0.98763
57.1435,-0.24806,0.88247,-0.07302,0.98627
57.3565,-0.37027,0.91319,-0.28041,0.96636
57.3874,-0.39787,0.85773,-0.31946,0.96035
57.3939,-0.40412,0.82623,-0.32827,0.95896
57.4983,-0.52636,0.43711,-0.5033,0.92896
57.5517,-0.59623,0.36268,-0.59588,0.90681
57.6707,-0.71959,0.26222,-0.76392,0.83308
57.7514,-0.7561,0.21194,-0.84207,0.75258
57.7771,-0.76179,0.19588,-0.86187,0.71874
57.9366,-0.77196,0.06598,-0.94359,0.37385
57.9952,-0.77526,0.02927,-0.95928,0.16457
58.0184,-0.77764,0.01539,-0.96376,0.39998
58.028,-0.77882,0.00965,-0.96534,0.43093
58.1529,-0.80338,-0.07108,-0.9732,0.19622
58.2167,-0.82133,-0.12577,-0.96927,0.04234
58.2977,-0.84809,-0.24952,-0.95848,-0.14433
58.3733,-0.87619,-0.36082,-0.94373,-0.30443
58.3998,-0.8866,-0.38541,-0.93766,-0.35759
58.6479,-0.94822,-0.56624,-0.86222,-0.7567
58.653,-0.94808,-0.57113,-0.86038,-0.46569
58.6558,-0.94797,-0.57401,-0.85933,-0.46598
58.7293,-0.93797,-0.76289,-0.83117,-0.52147
58.8886,-0.8712,-0.89897,-0.76205,-0.69
59.0141,-0.78144,-0.93101,-0.69941,-0.81392
59.1729,-0.63247,-0.9607,-0.60645,-0.93608
59.2652,-0.53374,-0.97405,-0.54021,-0.98086
59.3967,-0.38251,-0.98795,-0.2,-1.01219
59.4567,-0.31034,-0.99175,-0.14294,-1.01573
59.7693,0.08682,-0.96937,0.01031,-0.96388
59.8248,0.15985,-0.95769,0.04431,-0.94845
59.8655,0.21384,-0.94845,0.0733,-0.93708
60.0624,0.47713,-0.91162,0.29485,-0.89156
60.1514,0.59703,-0.90462,0.5732,-0.88203
60.1521,0.59794,-0.90459,0.57681,-0.882
