x,Curve1,Curve2,Curve3,Curve4
49.3929,0.40627,-1.35756,0.41149,-0.89918
49.4991,0.43777,-1.29411,0.4856,-0.8394
49.5345,0.44619,-1.22688,0.5108,-0.8166
49.676,0.47623,-0.87703,0.62818,-0.71022
49.7114,0.48344,-0.86573,0.6675,-0.67914
49.8176,0.50614,-0.81777,0.8208,-0.56349
49.8879,0.52411,-0.75501,0.88957,-0.44901
50.0294,0.60112,-0.59811,0.94921,-0.26693
50.0648,0.6368,-0.57153,0.95582,-0.23617
50.1002,0.66202,-0.55142,0.96062,-0.20827
50.2418,0.76485,-0.51015,0.96854,-0.10984
50.489,0.94237,-0.46478,0.95788,0.08882
50.5244,0.9518,-0.44895,0.95461,0.16531
50.5598,0.9595,-0.42067,0.95095,0.33979
50.666,0.97545,-0.20822,0.93765,0.42885
50.8075,0.98657,-0.1408,0.91343,0.51197
50.9132,0.98981,-0.11089,0.88562,0.57541
50.984,0.98997,0.06837,0.84853,0.62334
51.0194,0.98948,0.12005,0.78541,0.64884
51.2317,0.97833,0.37247,0.52934,0.80345
51.3025,0.97109,0.45418,0.46534,0.84689
51.3733,0.96161,0.5396,0.40266,0.88268
51.4436,0.94933,0.63269,0.3407,0.91103
51.6205,0.89799,0.88789,0.18156,0.95497
51.7267,0.8422,0.966,0.07921,0.96473
51.7975,0.78339,0.98418,0.00186,0.96492
51.8682,0.68817,0.99034,-0.12014,0.96009
51.9036,0.61699,0.99108,-0.24909,0.9557
52.0447,0.39113,0.99022,-0.38477,0.92317
52.1509,0.34497,0.99332,-0.51027,0.87769
52.2216,0.32703,1.0008,-0.76634,0.83225
52.2924,0.31037,1.01599,-0.81387,0.77423
52.3632,0.2836,1.0432,-0.85121,0.70832
52.434,0.08386,1.0838,-0.88291,0.64208
52.4689,0.03927,1.10828,-0.89694,0.61139
52.6104,-0.08336,1.22088,-0.94487,0.49881
52.7166,-0.16707,1.28868,-0.97195,0.41029
52.7874,-0.23479,1.31483,-0.98565,0.32973
52.8936,-0.29906,1.32034,-0.99886,0.05829
52.929,-0.31046,1.3131,-1.00102,0.02231
52.9643,-0.31997,1.30157,-1.00188,-0.00669
53.247,-0.38549,1.09082,-0.9559,-0.20288
53.2824,-0.39504,1.04681,-0.94321,-0.23463
53.4593,-0.45894,0.72928,-0.85538,-0.45282
53.4947,-0.47762,0.68741,-0.83286,-0.49479
53.6004,-0.5521,0.60824,-0.75599,-0.59774
53.7773,-0.69963,0.53981,-0.59499,-0.74626
53.8127,-0.71304,0.53082,-0.55777,-0.77645
53.9189,-0.72575,0.50843,-0.44354,-0.86531
54.0599,-0.75595,0.48374,-0.30715,-0.93794
54.2015,-0.85171,0.45915,-0.17719,-0.96037
54.2369,-0.87423,0.45239,-0.14375,-0.96079
54.3077,-0.91228,0.43741,-0.07491,-0.95734
54.4846,-0.97265,0.38685,0.10965,-0.93244
54.5549,-0.98638,0.36021,0.18944,-0.91797
54.6965,-1.00255,0.28892,0.37599,-0.88241
54.8734,-1.0101,0.11992,0.61672,-0.82567
55.015,-1.00987,-0.03442,0.73217,-0.76611
55.0852,-1.00822,-0.10541,0.78257,-0.72654
55.2268,-1.00232,-0.23368,0.87642,-0.47928
55.2622,-1.00036,-0.25965,0.89845,-0.27385
55.333,-0.9959,-0.30095,0.9398,-0.15661
55.3684,-0.9934,-0.31538,0.95788,-0.12453
55.6156,-0.97092,-0.37682,1.00603,0.02012
55.6864,-0.96247,-0.55852,1.00187,0.06365
55.7218,-0.95768,-0.58679,0.99824,0.09229
55.8987,-0.92036,-0.60723,0.96702,0.2839
56.0049,-0.88383,-0.61256,0.93722,0.3544
56.1111,-0.85094,-0.63797,0.89562,0.41852
56.146,-0.83951,-0.65616,0.87803,0.44058
56.2875,-0.78332,-0.79079,0.76983,0.55026
56.3937,-0.72362,-0.88379,0.63089,0.68733
56.4291,-0.69819,-0.89576,0.57588,0.73876
56.4645,-0.66867,-0.90064,0.52264,0.78424
56.5707,-0.54708,-0.90002,0.39031,0.87295
56.6763,-0.37311,-0.90289,0.29933,0.91565
56.7117,-0.31526,-0.90694,0.27532,0.92521
56.8179,-0.27918,-0.92985,0.21067,0.9457
56.924,-0.14622,-0.96707,0.14402,0.95768
57.0302,-0.09962,-1.01177,0.05352,0.96374
57.101,-0.09154,-1.04326,-0.06043,0.96518
57.1713,-0.08477,-1.07477,-0.26912,0.96449
57.2774,-0.05401,-1.12133,-0.44118,0.95373
57.3128,-0.03437,-1.1363,-0.48422,0.94479
57.419,0.04331,-1.17876,-0.61077,0.88838
57.596,0.16773,-1.23851,-0.77101,0.71725
57.6667,0.19958,-1.25756,-0.8213,0.64792
57.7016,0.21023,-1.26579,-0.84372,0.61696
57.737,0.21748,-1.27338,-0.86489,0.58826
58.0201,0.18853,-1.31038,-0.97919,0.37115
58.232,0.1401,-1.31424,-1.00143,0.11117
58.2674,0.1407,-1.31298,-0.99984,0.06573
58.3028,0.15601,-1.31114,-0.99684,0.0229
58.3382,0.42751,-1.3087,-0.99254,-0.01644
58.5151,0.62435,-1.28561,-0.95415,-0.21779
58.5505,0.63394,-1.27797,-0.94341,-0.34364
58.6213,0.64645,-1.25684,-0.91905,-0.4329
58.6921,0.6529,-1.21905,-0.89078,-0.4733
58.7977,0.65534,-1.05772,-0.84053,-0.52062
58.9393,0.65077,-0.86927,-0.75041,-0.58354
59.0809,0.64092,-0.76565,-0.5192,-0.66333
59.1162,0.63789,-0.7504,-0.4687,-0.68928
59.4343,0.60426,-0.70589,-0.2283,-0.97572
59.505,0.59571,-0.67866,-0.17162,-1.00146
59.5404,0.59135,-0.61331,-0.133,-1.00741
59.6112,0.58248,-0.15848,0.04863,-1.00962
59.682,0.57345,-0.0999,0.14355,-1.00279
59.823,0.55517,-0.05654,0.28498,-0.97568
59.8584,0.55056,-0.0521,0.31803,-0.96808
59.8938,0.54595,-0.04894,0.35083,-0.96079
60,0.53217,-0.04353,0.45024,-0.94423
